"ID","timestamp","Cond","Depth","nLF","ODO_sat","ODO_CB","ODO","Pressure","Sal","SpCond","TDS","Turbidity","TSS","Wiper_Position","Temp","Vertical_Position","Battery","Cable_Pwr","payload","device_id","IP"
"133583","3/1/2025 01:31:38","0.008965495973825455","-0.17482434213161469","0.01076281163841486","97.27838897705078","96.57821655273438","9.4593505859375","-0.24807029962539673","0.003624842967838049","0.010676574893295765","0.0069130416959524155","30.125","0.0000000000000000000000000000000000000000850644219783737","0.923317551612854","62.010887145996094",,,,"F2003C12E4043C30568142C28E8942C1280C41175980BE7E06243B6D8EC63C2EECCD3BE286CC41F100000000ED203F6C5E8A42780B26BE330527BE34FFFF7FFF00000000000000000000000000000000","YSI_02","12.76.44.186"
"133582","3/1/2025 01:30:38","0.00902729295194149","-0.17546017467975616","0.010823414660990238","97.27486419677734","96.53626251220703","9.4403076171875","-0.24980878829956055","0.003640163457021117","0.010695206932723522","0.0069741676561534405","30.125","0.00000000000000000000000000000000000000008549462060692141","0.9239963889122009","62.1334342956543",,,,"DF073C13E7363C3154B142C28CBB42C1129141170B80BE7FCDE03B6E8FCF3C2F3AF33BE4878F41F100000000EE533F6C8B07427888A3BE33ABD5BE33FFFF7FFF00000000000000000000000000000000","YSI_02","12.76.44.186"
"133581","3/1/2025 01:29:38","0.009082082659006119","-0.1744392216205597","0.01088616531342268","97.28886413574219","96.51144409179688","9.4931640625","-0.24744266271591187","0.003669016994535923","0.010765899904072285","0.006995899137109518","30.125","0.0000000000000000000000000000000000000000850644219783737","0.9246949553489685","62.180484771728516",,,,"B4923C14CD043C325BE342C293E642C105DC4117E400BE7D619C3B7073E43C3063753BE53DDB41F100000000ED203F6CB8CF4278B8D1BE32A032BE32FFFF7FFF00000000000000000000000000000000","YSI_02","12.76.44.186"
"133580","3/1/2025 01:28:38","0.009035903960466385","-0.1755915731191635","0.010943776927888393","97.26093292236328","96.94934844970703","9.3817138671875","-0.2498030662536621","0.003672759048640728","0.010785358026623726","0.007006761617958546","30.125","0.00000000000000000000000000000000000000008463422334982598","0.9253804087638855","62.14480972290039",,,,"FE8A3C140B543C334D8742C2859942C1E61141161B80BE7FCC603B70B2AC3C30B5123BE598FA41F100000000EBED3F6CE5BB42789449BE33CE47BE32FFFF7FFF00000000000000000000000000000000","YSI_02","12.76.44.186"
"133579","3/1/2025 01:27:38","0.009180054999887943","-0.17615628242492676","0.011005694977939129","97.26813507080078","96.9140853881836","9.377166748046875","-0.2503930330276489","0.003708599368110299","0.010892381891608238","0.007062873803079128","30.125","0.00000000000000000000000000000000000000008463422334982598","0.922141969203949","62.314273834228516",,,,"36573C1667F13C34513B42C2894942C1D403411608E0BE8033843B730BF93C3275F63BE76FAE41F100000000EBED3F6C117F427941D1BE346250BE33FFFF7FFF00000000000000000000000000000000","YSI_02","12.76.44.186"
"133578","3/1/2025 01:26:38","0.009235784411430359","-0.17504605650901794","0.011064302176237106","97.24832153320312","96.86527252197266","9.392333984375","-0.24981319904327393","0.0037376845721155405","0.010903243906795979","0.007109510712325573","30.125","0.00000000000000000000000000000000000000008420402472127826","0.9228062629699707","62.42507553100586",,,,"0EBE3C1751B03C35470C42C27F2442C1BB0541164700BE7FCF083B74F3F13C32A3853BE8F6E641F100000000EABA3F6C3D084279B347BE333F46BE34FFFF7FFF00000000000000000000000000000000","YSI_02","12.76.44.186"
"133577","3/1/2025 01:25:38","0.009259211830794811","-0.1755785048007965","0.0110666798427701","97.2677230834961","96.8453140258789","9.4173583984375","-0.24851179122924805","0.0037435416597872972","0.010933701880276203","0.007140767760574818","30.125","0.00000000000000000000000000000000000000008377382609273054","0.9234786033630371","62.319740295410156",,,,"769F3C17B3F33C35510542C2891342C1B0CD4116AD80BE7E79E03B7556353C3323453BE9FD1A41F100000000E9873F6C69184279476ABE33CADABE26FFFF7FFF00000000000000000000000000000000","YSI_02","12.76.44.186"
"133576","3/1/2025 01:24:38","0.009317951276898384","-0.17511513829231262","0.011127091012895107","97.26263427734375","96.80052947998047","9.43487548828125","-0.24821525812149048","0.0037733707576990128","0.011009466834366322","0.007156783249229193","30.25","0.00000000000000000000000000000000000000008549462060692141","0.9241452217102051","62.36924362182617",,,,"59F93C18AA523C364E6742C2867842C199DF4116F540BE7E2C243B774AA83C34610D3BEA837341F200000000EE533F6C94C842797A1BBE335162BE33FFFF7FFF00000000000000000000000000000000","YSI_02","12.76.44.186"
"133575","3/1/2025 01:23:38","0.009382558055222034","-0.17500416934490204","0.011188562959432602","97.26619720458984","96.76424407958984","9.4002685546875","-0.24906325340270996","0.0038046480622142553","0.01109276432543993","0.007175262551754713","30.375","0.0000000000000000000000000000000000000000850644219783737","0.9248058199882507","62.447967529296875",,,,"51E53C19B94D3C37503C42C2884B42C1874B41166780BE7F0A703B7957673C35BE6D3BEB1E7741F300000000ED203F6CC0134279CAB8BE33344BBE39FFFF7FFF00000000000000000000000000000000","YSI_02","12.76.44.186"
"133574","3/1/2025 01:22:38","0.00936103891581297","-0.17607377469539642","0.011249441653490067","97.2649154663086","96.72936248779297","9.389404296875","-0.25034940242767334","0.0038297330029308796","0.011082823388278484","0.007206798531115055","30.375","0.00000000000000000000000000000000000000008592622053393346","0.9254425764083862","62.38410568237305",,,,"F17B3C195F0B3C384F9442C287A342C1756F41163B00BE802DCC3B7AFC423C3594BB3BEC270241F300000000EF873F6CE9CE42798953BE344CAFBE35FFFF7FFF00000000000000000000000000000000","YSI_02","12.76.44.186"
"133573","3/1/2025 01:21:38","0.009402302093803883","-0.1763916313648224","0.011310386471450329","97.2641830444336","96.6886215209961","9.389373779296875","-0.25071632862091064","0.0038399985060095787","0.011136204935610294","0.007246796973049641","30.375","0.0000000000000000000000000000000000000000850644219783737","0.9222484827041626","62.634132385253906",,,,"99B93C1A0C1D3C394F3342C2874342C1609341163AE0BE805DE43B7BA87C3C3674A13BED768A41F300000000ED203F6C187A427A895ABE34A002BE35FFFF7FFF00000000000000000000000000000000","YSI_02","12.76.44.186"
"133572","3/1/2025 01:20:38","0.009487164206802845","-0.1757541298866272","0.01136957947164774","97.24915313720703","96.64080047607422","9.3946533203125","-0.24983298778533936","0.00386101845651865","0.01124550774693489","0.007316205650568008","30.375","0.0000000000000000000000000000000000000000850644219783737","0.9229027628898621","62.68271255493164",,,,"D9373C1B700D3C3A477942C27F9142C1481741165080BE7FD4383B7D09243C383F143BEFBCC841F300000000ED203F6C435B427ABB19BE33F8E4BE34FFFF7FFF00000000000000000000000000000000","YSI_02","12.76.44.186"
"133571","3/1/2025 01:19:38","0.009488429874181747","-0.17613036930561066","0.011372513137757778","97.27308654785156","96.62040710449219","9.383575439453125","-0.25166189670562744","0.0038614121731370687","0.011247556656599045","0.007316417060792446","30.375","0.0000000000000000000000000000000000000000850644219783737","0.9235906004905701","62.60184860229492",,,,"F4C13C1B755C3C3A53C742C28BD242C13DA641162320BE80D9D43B7D0FBF3C3847AC3BEFBE8E41F300000000ED203F6C706F427A684BBE345B85BE27FFFF7FFF00000000000000000000000000000000","YSI_02","12.76.44.186"
"133570","3/1/2025 01:18:38","0.009588388726115227","-0.1756378412246704","0.011493373662233353","97.26321411132812","96.5743408203125","9.375732421875","-0.24939221143722534","0.003927111625671387","0.01131522562354803","0.007369309198111296","30.375","0.00000000000000000000000000000000000000008463422334982598","0.9242717623710632","62.62981414794922",,,,"6AA93C1D189E3C3C4EB442C286C442C1261041160300BE7F60AC3B80AF003C39637F3BF17A3F41F300000000EBED3F6C9D13427A84EEBE33DA68BE2CFFFF7FFF00000000000000000000000000000000","YSI_02","12.76.44.186"
"133569","3/1/2025 01:17:38","0.009696493856608868","-0.17655570805072784","0.01149300578981638","97.26021575927734","96.53534698486328","9.40283203125","-0.2501135468482971","0.00395050598308444","0.011376052163541317","0.007401142735034227","30.375","0.0000000000000000000000000000000000000000867866177910289","0.924940824508667","62.71066665649414",,,,"26A53C1EDE0B3C3C4D2942C2853B42C1121941167200BE800EE23B81733F3C3A629F3BF2854941F300000000F1ED3F6CC8EC427AD7B9BE34CB05BE33FFFF7FFF00000000000000000000000000000000","YSI_02","12.76.44.186"
"133568","3/1/2025 01:16:38","0.00967142079025507","-0.17603559792041779","0.011551997624337673","97.24354553222656","96.98465728759766","9.34112548828125","-0.25112593173980713","0.003937902394682169","0.011422627605497837","0.007444818038493395","30.375","0.00000000000000000000000000000000000000008549462060692141","0.925605833530426","62.7153205871582",,,,"BBC83C1E74E13C3D449742C27CB242C1F82541157540BE8093943B8109853C3B25F93BF3F3A941F300000000EE533F6CF481427ADC7DBE3442ADBE3AFFFF7FFF00000000000000000000000000000000","YSI_02","12.76.44.186"
"133567","3/1/2025 01:15:38","0.009743927046656609","-0.17662730813026428","0.011612637899816036","97.24031829833984","96.94953918457031","9.32305908203125","-0.2512297034263611","0.003973853774368763","0.011516100727021694","0.007459963206201792","30.5","0.00000000000000000000000000000000000000008463422334982598","0.9223545789718628","62.86375427246094",,,,"D11C3C1FA4FE3C3E42EF42C27B0B42C1E62A41152B40BE80A12E3B82371A3C3CAE073BF472B541F400000000EBED3F6C1F6E427B747CBE34DDCABE33FFFF7FFF00000000000000000000000000000000","YSI_02","12.76.44.186"
"133566","3/1/2025 01:14:38","0.009740897454321384","-0.17602096498012543","0.011615190654993057","97.26114654541016","96.92621612548828","9.317413330078125","-0.2511287331581116","0.003972523380070925","0.011512641794979572","0.007469276897609234","30.5","0.00000000000000000000000000000000000000008549462060692141","0.92302405834198","62.832149505615234",,,,"DD943C1F98493C3E4DA442C285B542C1DA3941151420BE8093F23B822BF13C3C9F853BF4C0D641F400000000EE533F6C4B4E427B541FBE343ED7BE28FFFF7FFF00000000000000000000000000000000","YSI_02","12.76.44.186"
"133565","3/1/2025 01:13:38","0.009810913354158401","-0.17581190168857574","0.011672846041619778","97.23357391357422","96.8682861328125","9.3720703125","-0.2496044933795929","0.0040072547271847725","0.011541908606886864","0.007508150767534971","30.625","0.00000000000000000000000000000000000000008463422334982598","0.923700749874115","62.79642105102539",,,,"EB693C20BDF43C3F3F7742C2779742C1BC904115F400BE7F98523B834F4A3C3D1A463BF606EF41F500000000EBED3F6C77A7427B2F89BE340809BE34FFFF7FFF00000000000000000000000000000000","YSI_02","12.76.44.186"
"133564","3/1/2025 01:12:38","0.009886679239571095","-0.17674919962882996","0.011673823930323124","97.2415542602539","96.83334350585938","9.329833984375","-0.25156861543655396","0.004014698322862387","0.011561262421309948","0.007512728217989206","30.625","0.00000000000000000000000000000000000000008635641916248118","0.9243872761726379","62.902488708496094",,,,"37073C21FBBD3C3F439142C27BAD42C1AAAC41154700BE80CD9A3B838DBB3C3D6B733BF62D5541F500000000F0BA3F6CA4A5427B9C26BE34FDBEBE33FFFF7FFF00000000000000000000000000000000","YSI_02","12.76.44.186"
"133563","3/1/2025 01:11:38","0.00987594947218895","-0.17564868927001953","0.011736034415662289","97.25114440917969","96.80650329589844","9.32135009765625","-0.24954330921173096","0.004039699211716652","0.011626264080405235","0.007561597041785717","30.5","0.00000000000000000000000000000000000000008549462060692141","0.9250472187995911","62.90397262573242",,,,"FF503C21CEBC3C40487F42C2809642C19CEE41152440BE7F88483B845F743C3E7C163BF7C74641F400000000EE533F6CCFE5427B9DABBE33DD40BE34FFFF7FFF00000000000000000000000000000000","YSI_02","12.76.44.186"
"133562","3/1/2025 01:10:38","0.00992983765900135","-0.17749156057834625","0.011794107966125011","97.22698211669922","96.74901580810547","9.359893798828125","-0.25061386823654175","0.004066471941769123","0.011695872992277145","0.007575168274343014","30.625","0.0000000000000000000000000000000000000000850644219783737","0.9257187247276306","62.8221549987793",,,,"D4AD3C22B0C23C413C1342C2743742C17F7F4115C220BE8050763B85400A3C3FA00C3BF8391E41F500000000ED203F6CFBE7427B49E3BE35C059BE28FFFF7FFF00000000000000000000000000000000","YSI_02","12.76.44.186"
"133561","3/1/2025 01:09:38","0.009975827299058437","-0.17573902010917664","0.011856313794851303","97.23652648925781","96.72161865234375","9.3472900390625","-0.24998128414154053","0.004089349415153265","0.011694319546222687","0.007611212320625782","30.625","0.0000000000000000000000000000000000000000850644219783737","0.9224844574928284","63.22739791870117",,,,"8E823C2371A73C4240FC42C2791A42C1717841158E80BE7FFB183B85FFF33C3F99883BF9677A41F500000000ED203F6C27F1427CE8DBBE33F4EEBE33FFFF7FFF00000000000000000000000000000000","YSI_02","12.76.44.186"
"133560","3/1/2025 01:08:38","0.010019405744969845","-0.17778003215789795","0.011914867907762527","97.2162857055664","96.67119598388672","9.360626220703125","-0.25314927101135254","0.004111031536012888","0.011750693432986736","0.007654768880456686","30.625","0.00000000000000000000000000000000000000008463422334982598","0.9231388568878174","63.178653717041016",,,,"3F5D3C24286F3C43369442C26EBD42C157A74115C520BE819CC83B86B5D53C4085FB3BFAD4DB41F500000000EBED3F6C52D4427CB6F1BE360BF8BE36FFFF7FFF00000000000000000000000000000000","YSI_02","12.76.44.186"
"133559","3/1/2025 01:07:38","0.010062710382044315","-0.17707648873329163","0.01191379502415657","97.20753479003906","96.62628173828125","9.316925048828125","-0.2524217963218689","0.0041325888596475124","0.011806742288172245","0.0076623354107141495","30.75","0.0000000000000000000000000000000000000000850644219783737","0.9238185882568359","63.18272399902344",,,,"F0673C24DE113C43321442C26A4242C140A841151220BE813D6E3B876AAB3C4171113BFB145441F600000000ED203F6C7F60427CBB1CBE35538ABE35FFFF7FFF00000000000000000000000000000000","YSI_02","12.76.44.186"
"133558","3/1/2025 01:06:38","0.010072266682982445","-0.17813880741596222","0.011974337510764599","97.2035140991211","96.57936096191406","9.341064453125","-0.2526809573173523","0.004137481562793255","0.011819464154541492","0.007661822251975536","30.75","0.00000000000000000000000000000000000000008248182890862306","0.9244940280914307","63.068870544433594",,,,"2A133C2506263C44300342C2683342C128A241157500BE815F663B8793B63C41A66D3BFB100641F600000000E5ED3F6CABA4427C4686BE366A05BE35FFFF7FFF00000000000000000000000000000000","YSI_02","12.76.44.186"
"133557","3/1/2025 01:05:38","0.010101044550538063","-0.17677688598632812","0.011975973844528198","97.21686553955078","96.55777740478516","9.320831298828125","-0.25349128246307373","0.00412134500220418","0.011856854893267155","0.007692717015743256","30.75","0.00000000000000000000000000000000000000008592622053393346","0.9251521825790405","63.205108642578125",,,,"A7353C257EDA3C4436E042C26F0942C11D9541152220BE81C99C3B870C593C4243413BFC133041F600000000EF873F6CD6C6427CD208BE350500BE2EFFFF7FFF00000000000000000000000000000000","YSI_02","12.76.44.186"
"133556","3/1/2025 01:04:37.1","0.010187379084527493","-0.17881368100643158","0.011974039487540722","97.20108032226562","96.50751495361328","9.33551025390625","-0.25420188903808594","0.004164527636021376","0.01188978273421526","0.00769628444686532","30.75","0.00000000000000000000000000000000000000008549462060692141","0.9219105243682861","63.38997268676758",,,,"185F3C26E8F73C442EC342C266F442C103D941155E40BE8226C03B8876973C42CD5D3BFC311D41F600000000EE533F6C0254427D8F55BE371AEFBE36FFFF7FFF00000000000000000000000000000000","YSI_02","12.76.44.186"
"133555","3/1/2025 01:03:37.1","0.010175502859055996","-0.1778867244720459","0.012035357765853405","97.2033920288086","96.97860717773438","9.308135986328125","-0.25364363193511963","0.004158459138125181","0.011953351087868214","0.007737351581454277","30.75","0.00000000000000000000000000000000000000008635641916248118","0.9225733876228333","63.48598861694336",,,,"DE193C26B7273C452FF342C2682342C1F50C4114EE20BE81DD943B8843AF3C43D7FD3BFD899C41F600000000F0BA3F6C2DC5427DF1A7BE3627F0BE38FFFF7FFF00000000000000000000000000000000","YSI_02","12.76.44.186"
"133554","3/1/2025 01:02:37.1","0.010215758346021175","-0.1800239086151123","0.012096453458070755","97.20388793945312","96.93920135498047","9.259979248046875","-0.256736695766449","0.004209032282233238","0.011944458819925785","0.007762725930660963","30.75","0.00000000000000000000000000000000000000008549462060692141","0.9232428669929504","63.41897201538086",,,,"84B03C275FFF3C46303442C2686442C1E0DF411428E0BE8372FE3B89EBEC3C43B2B13BFE5E7741F600000000EE533F6C59A5427DAD07BE385830BE37FFFF7FFF00000000000000000000000000000000","YSI_02","12.76.44.186"
"133553","3/1/2025 01:01:37.1","0.010232888162136078","-0.17927490174770355","0.012095759622752666","97.19822692871094","96.89850616455078","9.258392333984375","-0.2552608847618103","0.0041871462017297745","0.011966901831328869","0.007795022800564766","30.75","0.00000000000000000000000000000000000000008463422334982598","0.9238932132720947","63.30821990966797",,,,"D8C23C27A7D83C462D4B42C2657E42C1CC0941142260BE82B18E3B8934543C4410D33BFF6D6441F600000000EBED3F6C8444427D3B9EBE3793D7BE2FFFFF7FFF00000000000000000000000000000000","YSI_02","12.76.44.186"
"133552","3/1/2025 01:00:37.1","0.010303168557584286","-0.18042296171188354","0.012095261365175247","97.19416046142578","96.85963439941406","9.25701904296875","-0.2574651837348938","0.004191884305328131","0.011979221366345882","0.00780367711558938","30.75","0.00000000000000000000000000000000000000008463422334982598","0.9245416522026062","63.402679443359375",,,,"10DB3C28CE9F3C462B3442C2636942C1B82241141CC0BE83D27A3B895C133C44447F3BFFB5FD41F600000000EBED3F6CAEC3427D9C58BE38C0CCBE39FFFF7FFF00000000000000000000000000000000","YSI_02","12.76.44.186"
"133551","3/1/2025 00:59:37.1","0.010270373895764351","-0.17878322303295135","0.012156431563198566","97.19525909423828","96.82190704345703","9.289825439453125","-0.25435519218444824","0.004236521665006876","0.012015932239592075","0.007794375531375408","30.75","0.00000000000000000000000000000000000000008420402472127826","0.9251890778541565","63.485633850097656",,,,"8C633C2845123C472BC542C263F942C1A4D14114A320BE823AD83B8AD2853C44DE793BFF67F641F600000000EABA3F6CD931427DF14ABE3712F3BE42FFFF7FFF00000000000000000000000000000000","YSI_02","12.76.44.186"
"133550","3/1/2025 00:58:37.1","0.010373548604547977","-0.17955422401428223","0.012157495133578777","97.20394134521484","96.79681396484375","9.283935546875","-0.2555505037307739","0.004226988647133112","0.012047208845615387","0.007830110378563404","30.75","0.00000000000000000000000000000000000000008549462060692141","0.9219294786453247","63.70264434814453",,,,"39563C29F5D13C47303B42C2686B42C197F841148B00BE82D7843B8A828D3C4561A83C0049DD41F600000000EE533F6C0392427ECF82BE37DD10BE35FFFF7FFF00000000000000000000000000000000","YSI_02","12.76.44.186"
"133549","3/1/2025 00:57:37.1","0.010357186198234558","-0.17913749814033508","0.012217950075864792","97.19920349121094","96.74217224121094","9.291748046875","-0.2548601031303406","0.004249297082424164","0.012137245386838913","0.007865526713430882","30.75","0.0000000000000000000000000000000000000000850644219783737","0.9228377938270569","63.74691390991211",,,,"F8FB3C29B1303C482DCC42C265FE42C17BFE4114AB00BE827D063B8B3DB03C46DB4C3C00DE6941F600000000ED203F6C3F19427EFCD7BE376FD2BE37FFFF7FFF00000000000000000000000000000000","YSI_02","12.76.44.186"
"133548","3/1/2025 00:56:37.1","0.010432876646518707","-0.18059861660003662","0.012216112576425076","97.18421173095703","96.71139526367188","9.27325439453125","-0.25722527503967285","0.0042566461488604546","0.012085763737559319","0.007911051623523235","30.75","0.00000000000000000000000000000000000000008549462060692141","0.9232426881790161","63.74488830566406",,,,"3BCE3C2AEEA83C48261742C25E5142C16C3C41145F40BE83B3083B8B7B563C46035E3C019D5B41F600000000EE533F6C59A2427EFAC4BE38EED8BE3DFFFF7FFF00000000000000000000000000000000","YSI_02","12.76.44.186"
"133547","3/1/2025 00:55:37.1","0.01042855717241764","-0.18048729002475739","0.012213640846312046","97.16404724121094","96.65971374511719","9.26092529296875","-0.257087767124176","0.004254682455211878","0.012144246138632298","0.007854375056922436","30.75","0.00000000000000000000000000000000000000008592622053393346","0.9238669872283936","63.675628662109375",,,,"43333C2ADC8A3C481BB942C253FE42C151C641142CC0BE83A1023B8B6ADD3C46F8A93C00AFA341F600000000EF873F6C828C427EB3D8BE38D1A9BE2BFFFF7FFF00000000000000000000000000000000","YSI_02","12.76.44.186"
"133546","3/1/2025 00:54:37.1","0.010412611067295074","-0.1800316870212555","0.012215773575007915","97.18144989013672","96.63629150390625","9.2928466796875","-0.25466275215148926","0.004246985074132681","0.012134239077568054","0.007850803434848785","30.75","0.0000000000000000000000000000000000000000850644219783737","0.9245204925537109","63.503597259521484",,,,"22653C2A99A83C4824AB42C25CE742C145C84114AF80BE8263283B8B2A4B3C46CEB03C00A0A841F600000000ED203F6CAD60427E03AFBE385A3ABE35FFFF7FFF00000000000000000000000000000000","YSI_02","12.76.44.186"
"133545","3/1/2025 00:53:37.1","0.010472949594259262","-0.17932827770709991","0.012275598011910915","97.17156982421875","96.59307861328125","9.29193115234375","-0.2544284462928772","0.0042769634164869785","0.012173211202025414","0.007879192940890789","30.75","0.0000000000000000000000000000000000000000850644219783737","0.9251582622528076","63.74863052368164",,,,"105D3C2B96BC3C491F9742C257D842C12FA84114ABC0BE8244723B8C25C53C4772263C0117BB41F600000000ED203F6CD72C427EFE99BE37A1D5BE37FFFF7FFF00000000000000000000000000000000","YSI_02","12.76.44.186"
"133544","3/1/2025 00:52:37.1","0.010396483354270458","-0.18030305206775665","0.012276611290872097","97.1798324584961","96.56493377685547","9.2698974609375","-0.2559243440628052","0.004300037398934364","0.012102499604225159","0.007881952449679375","30.75","0.00000000000000000000000000000000000000008291202753717078","0.9219066500663757","63.97673797607422",,,,"F14F3C2A56033C4923D742C25C1342C1213F41145180BE8308843B8CE7543C4649903C01234E41F600000000E7203F6C0213427FE82EBE38A15DBE36FFFF7FFF00000000000000000000000000000000","YSI_02","12.76.44.186"
"133543","3/1/2025 00:51:37.1","0.010467048734426498","-0.18182039260864258","0.012274503707885742","97.16264343261719","96.52013397216797","9.27301025390625","-0.258137583732605","0.004274401813745499","0.012169880792498589","0.007882855832576752","30.75","0.00000000000000000000000000000000000000008463422334982598","0.9225379228591919","63.84648895263672",,,,"2A593C2B7DFC3C491B0042C2534642C10A4F41145E40BE842A9C3B8C10483C47642E3C01271841F600000000EBED3F6C2B72427F62CEBE3A2F20BE3AFFFF7FFF00000000000000000000000000000000","YSI_02","12.76.44.186"
